	Protein IDs	1	5	8	11	13	22
952	CSTB|LOC100049121|gene613|rna1793	419802.5	208175.0	459292.5	270430.0	845800.0	787150.0
953	CSTB|LOC108709292|gene2998|rna8689	1091165.0	516265.0	1177222.5	661260.0	2080300.0	2082800.0
954	CSTF2|cstf2.L|gene5997|rna17546	198310.0	129435.0	204087.5	170995.0	272760.0	263870.0
955	CSTF3|LOC100493745.L|gene42649|rna85651;CSTF3|cstf3.S|gene5143|rna15044	3322.8	5558.4	3153.975	7459.75	0.0	0.0
956	CTAGE5|mia2.L|gene46806|rna91722	2583.85	0.0	3278.85	0.0	8523.3	7038.5
957	CTBP1|ctbp1.L|gene15101|rna44076;CTBP1|ctbp1.S|gene6819|rna19947	20152.75	13445.75	23727.75	20652.0	39119.0	39291.0
958	CTBP1|ctbp2.S|gene40860|rna83035;CTBP2|LOC108696103|gene37077|rna77685;CTBP2|ctbp2-like.2.S|gene17504|rna51124	15622.5	11170.55	16972.75	19711.0	21899.0	18066.0
959	CTBP1|LOC108710999|gene45228|rna89492	7275.0	0.0	10610.5	0.0	36523.0	40582.0
960	CTBS|ctbs.L|gene13180|rna38332	9888.5	19161.0	10494.5	27138.0	0.0	0.0
961	CTBS|ctbs.S|gene15879|rna46394	1557207.5	871195.0	1674400.0	1189250.0	2626600.0	2494300.0
962	CTD-2010I16.2|timm10b.S|gene3034|rna8791	45330.75	34891.0	47869.75	49956.0	66578.0	62867.0
963	CTDP1|ctdp1.L|gene2555|rna7431	1417.25	5550.05	1135.925	3510.5	0.0	0.0
964	CTDP1|ctdp1.S|gene6068|rna17755	650.675	1020.8499999999999	653.325	2161.7	0.0	0.0
965	CTH|cth.L|gene1035|rna3027;CTH|LOC108715515|gene44904|rna89025	69362.0	16792.5	79072.0	31856.0	190820.0	211560.0
966	CTNNA1|ctnna1.S|gene18287|rna53417;CTNNA1|ctnna1.L|gene7711|rna22519;CTNNA2|LOC108706501|gene42786|rna85838;CTNNA2|ctnna2.L|gene36422|rna76754	189217.5	106950.0	239722.5	241295.0	608830.0	722310.0
967	CTNNB1|ctnnb1.S|gene17352|rna50651;CTNNB1|ctnnb1.L|gene5453|rna15983	103229.75	48426.0	132242.75	122565.0	429930.0	421670.0
968	CTNNBL1|ctnnbl1.S|gene12628|rna36691;CTNNBL1|ctnnbl1.L|gene3594|rna10460	11300.0	0.0	11599.5	0.0	23234.0	25033.0
969	CTNND1|ctnnd1.L|gene46749|rna91641	112730.25	38693.5	138850.0	65143.0	287730.0	288170.0
970	CTPS1|ctps1.L|gene14814|rna43220	37315.75	33418.5	35829.5	44205.0	47030.0	52328.0
971	CTPS1|ctps1.S|gene5660|rna16580	8976.0	0.0	10886.0	0.0	26768.0	28574.0
972	CTPS2|ctps2.L|gene39429|rna81006	14009.15	17721.5	14832.0	22764.5	14483.0	11155.0
973	CTR9|ctr9.S|gene16221|rna47394;CTR9|ctr9.L|gene18099|rna52898	53903.8	6485.5	35576.275	8853.0	76369.0	72029.0
974	CTSA|ctsa.L|gene7029|rna20523	227570.0	116603.0	214382.5	134345.0	321020.0	362040.0
975	CTSB|ctsb.L|gene2902|rna8422	117326.25	24042.5	115117.75	31208.5	227000.0	216270.0
976	CTSB|ctsb.S|gene15301|rna44670	2099.35	3155.0	1509.4	6566.4	0.0	0.0
977	CTSC|ctsc.L|gene9348|rna27187	333885.0	193750.0	294210.0	209575.0	422850.0	410570.0
978	CTSC|ctsc.S|gene13322|rna38779	912880.0	325895.0	927837.5	407615.0	1695400.0	1469700.0
979	CTSD|ctsd.S|gene4639|rna13539	1650167.5	923470.0	1691302.5	1176015.0	2857200.0	2566700.0
980	CTSD|MGC82347|gene6689|rna19577	19184.0	9939.1	19798.0	12380.0	31545.0	27983.0
981	CTSD|napsa.L|gene42588|rna85557	3200.25	0.0	3623.3	0.0	8006.7	10001.0
982	CTSE|LOC108712486|gene915|rna2695	24921.5	6266.0	20032.025	9584.25	34301.0	40913.0
983	CTSL2|ctsv.L|gene13520|rna39344;CTSL2|ctsv.S|gene32822|rna72346	67227.25	15026.0	75654.5	28469.5	198280.0	245950.0
984	CTTN|cttn.L|gene41168|rna83496	403367.5	215805.0	438520.0	303050.0	720170.0	663240.0
985	CTU1|ctu1.L|gene7376|rna21517	40315.75	14929.5	40338.25	23052.5	80627.0	83013.0
986	CTU2|ctu2.S|gene20249|rna59116	59351.0	12585.5	66112.5	19743.0	154820.0	138380.0
987	CUEDC2|cuedc2.L|gene2585|rna7510;CUEDC2|cuedc2.S|gene5971|rna17463	2180.8	0.0	2220.05	0.0	7321.7	6425.2
988	CUL1|cul1.S|gene375|rna1093;CUL1|cul1.L|gene19692|rna57552	129292.25	87709.0	141178.75	135940.0	226260.0	219700.0
989	CUL2|cul2.L|gene339|rna981	12013.2	14590.5	11822.75	20679.0	8504.6	9172.5
990	CUL2|cul2.S|gene14063|rna40962	935.35	0.0	1184.95	0.0	2442.3	3517.5
991	CUL3|cul3.S|gene20505|rna59877;CUL3|cul3.L|gene2513|rna7308	329815.0	162310.0	396487.5	228515.0	685180.0	572260.0
992	CUL4A|cul4a.S|gene14927|rna43572;CUL4A|cul4a.L|gene3843|rna11209	2736.8	3994.0499999999997	2103.575	6260.75	0.0	0.0
993	CUL4B|cul4b.S|gene10416|rna30272;CUL4B|cul4b.L|gene8002|rna23333	15124.75	19973.0	15418.0	30727.0	19783.0	17239.0
994	CUL5|cul5.L|gene10755|rna31259;CUL5|LOC108709992|gene47371|rna92503	238702.5	106514.5	269380.0	137205.0	439190.0	414380.0
995	CUL9|cul9.L|gene5133|rna15018	40410.5	29449.5	39034.25	44329.5	50503.0	50377.0
996	CUTA|cuta.L|gene18273|rna53376	164210.5	61686.0	177230.5	89533.5	320190.0	308440.0
997	CUTC|cutc.L|gene5967|rna17451	25512.75	14161.5	30057.5	20774.5	46437.0	42320.0
998	CWC27|cwc27.S|gene3408|rna9921	856.7750000000001	1541.37	732.3	2108.15	0.0	0.0
999	CWF19L1|cwf19l1.L|gene8564|rna24914	32680.5	42458.5	37479.0	68676.0	30724.0	25715.0
1000	CXADR|cxadr.L|gene48522|rna94124	17106.75	12109.25	18985.0	17320.5	28758.0	31759.0
1001	CXORF26|pbdc1.S|gene13270|rna38623	86105.0	42466.0	86382.25	55993.5	137250.0	132000.0
1002	CYB561|cyb561.L|gene14752|rna43009	0.0	0.0	0.0	0.0	0.0	0.0
1003	CYB5A|cyb5a.L|gene16844|rna49217	175717.5	147125.0	184032.5	200780.0	243260.0	229740.0
1004	CYB5A|cyb5a.S|gene2704|rna7842	14031.75	12128.75	16461.5	13102.5	18403.0	17266.0
1005	CYB5R3|cyb5r3.L|gene50407|rna96907;CYB5R3|LOC108712525|gene42681|rna85704	806385.0	395065.0	876457.5	528545.0	1477800.0	1465800.0
1006	CYB5R4|cyb5r4.S|gene17434|rna50921	77075.475	5311.6	85532.375	6362.85	151860.0	122760.0
1007	CYC1|cyc1.S|gene3663|rna10660;CYC1|cyc1.L|gene16801|rna49091	675355.0	461515.0	740390.0	643140.0	1111100.0	834650.0
1008	CYCS|cycs.S|gene12528|rna36432;CYCS|cycs.L|gene17623|rna51493	158892.5	123741.5	185460.0	186665.0	285770.0	285070.0
1009	CYCS|cyct.S|gene42606|rna85592;CYCS|cyct.L|gene10952|rna31834	1190.65	2479.75	1371.1999999999998	2884.55	0.0	0.0
1010	CYFIP1|cyfip1.S|gene11883|rna34507;CYFIP1|cyfip1.L|gene35959|rna76099;CYFIP2|cyfip2.S|gene17741|rna51864	29205.25	13413.2	26340.25	24181.5	59087.0	65682.0
1011	CYGB|gby.L|gene2294|rna6684	4773.5	0.0	4972.1	0.0	14658.0	31255.0
1012	CYLD|cyld.S|gene4839|rna14144;CYLD|cyld.L|gene19964|rna58281	4111.025	6096.05	3571.125	8022.0	0.0	0.0
1013	CYP17A1|cyp17a1.L|gene632|rna1844	24881.5	9438.8	14971.25	10139.8	23770.0	18080.0
1014	CYP20A1|cyp20a1.L|gene7843|rna22878	10878.0	0.0	12240.5	0.0	25323.0	27397.0
1015	CYP27C1|cyp27c1.S|gene13549|rna39434;CYP27C1|LOC108701260|gene50874|rna97557;CYP27C1|cyp27c1.L|gene16840|rna49208	27498.25	13679.5	28766.25	18621.5	53591.0	47636.0
1016	CYP2E1|loc100036663.L|gene19931|rna58202;CYP2E1|LOC108717229|gene17975|rna52542;CYP2F1|LOC108716250|gene10293|rna29917;CYP2A13|LOC108701571|gene40780|rna82931;CYP2J2|LOC108713997|gene4681|rna13668;CYP2C8|LOC108716383|gene38445|rna79587;CYP2D6|LOC108715778|gene46106|rna90735;CYP2D6|LOC108715777|gene41534|rna84012;CYP2D6|loc100145323.L|gene3797|rna11060;CYP2D6|cyp2d6.S|gene44670|rna88683	208290.0	50160.5	230074.5	65145.0	487190.0	514040.0
1017	CYP8B1|cyp8b1.S|gene18751|rna54737;CYP8B1|LOC108718631|gene39597|rna81232	12477.15	8647.25	12710.075	8712.55	19314.0	19704.0
1018	CYTH2|cyth1.S|gene12884|rna37444	4987.125	3082.7	4748.825	4896.15	7839.9	6651.5
1019	CYTH3|LOC108703154|gene42040|rna84761;CYTH3|LOC108701591|gene50164|rna96508;CYTH1|LOC108702727|gene49730|rna95833;CYTH1|cyth2.L|gene7522|rna21927	3995.7	2771.75	3585.5	3465.95	4820.2	4522.7
1020	D2HGDH|d2hgdh.S|gene8026|rna23395	129322.5	120158.5	155437.5	174665.0	194810.0	173180.0
1021	DAAM1|daam1.S|gene12209|rna35488;DAAM1|daam1.L|gene4468|rna13030	35260.5	47221.5	27517.5	71161.5	0.0	0.0
1022	DAD1|dad1.L|gene17906|rna52342	26066.25	10840.2	28049.0	13691.0	49672.0	49083.0
1023	DAD1|dad1.S|gene12750|rna37044	10226.775	4582.7	10474.2	4829.7	21199.0	21019.0
1024	DALRD3|dalrd3.L|gene9821|rna28555	2981.6	0.0	2928.9	0.0	6291.3	7321.5
1025	DAO|dao.L|gene14982|rna43725	61444.25	17174.5	61517.75	21334.5	118230.0	106390.0
1026	DAP3|dap3.L|gene17695|rna51715	285727.5	134524.0	294717.5	198860.0	498160.0	441480.0
1027	DAPL1|dapl1.L|gene15855|rna46320	100917.0	9432.1	113640.075	17050.5	270700.0	285520.0
1028	DAPL1|dapl1.S|gene3365|rna9777;DAP|dap.S|gene11403|rna33138	447622.5	319390.0	463657.5	400065.0	672580.0	608140.0
1029	DARS|dars.L|gene1780|rna5160	145868.5	61765.5	155131.5	98835.0	267530.0	264270.0
1030	DARS|dars.S|gene3013|rna8728	103209.5	65410.0	103156.25	85728.0	178720.0	174270.0
1031	DARS2|dars2.L|gene12837|rna37303	118590.25	56019.0	127006.25	71970.0	216200.0	192780.0
1032	DAZAP1|dazap1.L|gene10997|rna31967	18763.5	0.0	14676.0	0.0	37474.0	37451.0
1033	DAZAP1|dazap1.S|gene6419|rna18791	7776.0	0.0	9027.0	0.0	25312.0	37699.0
1034	DBI|dbi.L|gene43739|rna87269	370300.0	240050.0	358347.5	344155.0	589520.0	557450.0
1035	DBI|dbi.S|gene2805|rna8152	36813.5	18679.0	36984.25	33422.5	89530.0	88742.0
1036	DBN1|dbn1.L|gene16469|rna48116;DBN1|dbn1.S|gene9281|rna26953	44940.55	2678.25	47931.225	3303.2	104610.0	93940.0
1037	DBNL|dbnl.L|gene2174|rna6306	93088.0	38058.0	105364.0	56909.5	192820.0	173530.0
1038	DBNL|dbnl.S|gene1874|rna5473	52631.75	36288.0	56945.0	55990.0	100530.0	98218.0
1039	DBR1|dbr1.L|gene3385|rna9844;DBR1|dbr1.S|gene3062|rna8867	11914.0	13236.5	17855.25	38657.0	31766.0	29063.0
1040	DBT|dbt.L|gene9483|rna27575	10027.4	14498.5	9867.65	16407.5	4873.9	3090.6
1041	DBT|LOC108715687|gene42745|rna85790	5996.8	4020.4	6198.6	5022.549999999999	8157.9	7166.2
1042	DCAF10|dcaf10.S|gene10867|rna31596;DCAF10|dcaf10.L|gene8411|rna24492	2798.25	0.0	3456.8	0.0	6983.6	7045.8
1043	DCAF13|dcaf13.S|gene5442|rna15955;DCAF13|dcaf13.L|gene7893|rna23025	0.0	0.0	0.0	0.0	0.0	0.0
1044	DCK|dck.2.L|gene34771|rna74448	0.0	0.0	0.0	0.0	0.0	0.0
1045	DCK|LOC494987|gene8312|rna24204;DCK|LOC108710975|gene9920|rna28842	3967.0	0.0	4835.4	0.0	14196.0	13832.0
1046	DCLRE1A|dclre1a.L|gene2397|rna6981	0.0	0.0	0.0	0.0	0.0	0.0
1047	DCPS|dcps.L|gene36178|rna76409	84903.0	45748.5	89360.5	57951.0	140400.0	139330.0
1048	DCTN1|dctn1.L|gene14485|rna42175	177757.5	169835.0	192902.5	261915.0	221960.0	205680.0
1049	DCTN1|dctn1.S|gene20120|rna58712	1346.4499999999998	1900.05	1231.9	2981.7000000000003	0.0	0.0
1050	DCTN2|dctn2.L|gene7252|rna21164	150045.5	73443.5	169821.75	113491.5	303790.0	239530.0
1051	DCTN2|dctn2.S|gene16242|rna47440	74364.25	59035.5	76933.0	83554.5	108910.0	83670.0
1052	DCTN3|dctn3.L|gene19477|rna56924;DCTN3|dctn3.S|gene891|rna2615	60236.0	36661.0	60313.5	49420.0	96529.0	82495.0
1053	DCTN4|dctn4.S|gene13384|rna38939;DCTN4|dctn4.L|gene40499|rna82521	12581.175	6810.6	14213.65	10902.55	21611.0	19540.0
1054	DCTN6|dctn6.L|gene8311|rna24202	14130.525	4204.85	14933.05	5957.15	25937.0	24269.0
1055	DCTPP1|dctpp1.L|gene4129|rna12022	2199.65	0.0	3505.05	0.0	11183.0	13074.0
1056	DCUN1D1|dcun1d1.L|gene1109|rna3224	0.0	0.0	0.0	0.0	0.0	0.0
1057	DCUN1D1|dcun1d1.S|gene7012|rna20475	637.7025	1357.9	501.88	1329.815	0.0	0.0
1058	DCUN1D5|dcun1d5.S|gene9854|rna28641;DCUN1D5|dcun1d5.L|gene18698|rna54579	20759.75	16286.0	20995.25	21723.5	24928.0	21338.0
1059	DDA1|dda1.L|gene39400|rna80966;DDA1|dda1|gene38056|rna79058	9548.775	923.87	11407.685	1626.94	27345.0	23556.0
1060	DDAH1|ddah2.L|gene5982|rna17502;DDAH1|ddah2.S|gene9151|rna26604	210245.0	111542.0	211700.0	168865.0	342840.0	366320.0
1061	DDAH1|LOC108715489|gene45458|rna89830;DDAH1|ddah1.L|gene14415|rna41966	238087.5	176275.0	258280.0	260810.0	372170.0	359420.0
1062	DDB1|ddb1.S|gene3546|rna10321	618140.0	219815.0	621350.0	290325.0	1050400.0	1102000.0
1063	DDHD1|ddhd1.L|gene7895|rna23031	3204.0	1522.4	3098.8500000000004	2269.1	4830.9	7102.2
1064	DDI2|ddi2.L|gene46812|rna91739	103067.75	69900.0	114855.25	96794.5	198210.0	210930.0
1065	DDOST|ddost.S|gene7120|rna20790;REV__MSH6|msh6.L|gene9176|rna26665	458007.5	384280.0	513775.0	525435.0	752340.0	612560.0
1066	DDOST|LOC108696873|gene37680|rna78472	344280.0	252805.0	366010.0	360760.0	521230.0	470270.0
1067	DDRGK1|ddrgk1.L|gene40633|rna82727	6619.725	1820.35	6689.375	2970.7	13285.0	13408.0
1068	DDT|ddt.L|gene5069|rna14804;DDT|ddt.S|gene6163|rna18005	461390.0	184245.0	523397.5	231985.0	934540.0	936010.0
1069	DDX1|ddx1.L|gene4826|rna14094	531477.5	298295.0	572397.5	386310.0	924950.0	794520.0
1070	DDX19B|ddx19b.L|gene19492|rna56964;DDX19A|ddx25.L|gene11519|rna33456	42674.425	3120.1	55326.575	4988.4	166220.0	163400.0
1071	DDX19B|ddx19b.S|gene44915|rna89038	5227.5	0.0	6358.0	0.0	16575.0	19376.0
1072	DDX20|ddx20.L|gene12383|rna36012	107957.25	68033.5	124060.25	107420.0	188370.0	194400.0
1073	DDX23|ddx23.S|gene9509|rna27652;DDX23|LOC108708543|gene38856|rna80185	128476.0	63026.0	127186.25	118830.0	276840.0	299380.0
1074	DDX28|ddx28.L|gene2415|rna7037	0.0	0.0	0.0	0.0	0.0	0.0
1075	DDX39A|ddx39|gene42815|rna85873;DDX39A|ddx39a.S|gene13485|rna39231	30053.75	29749.0	34567.25	59518.0	47075.0	57822.0
1076	DDX39B|ddx39b.L|gene20261|rna59149	0.0	0.0	0.0	0.0	0.0	0.0
1077	DDX3X|ddx3x.L|gene529|rna1505	55577.0	36928.0	62141.75	54289.0	106560.0	129670.0
1078	DDX3X|ddx3x.S|gene1150|rna3338	22275.25	10290.5	28171.475	13139.5	61394.0	68641.0
1079	DDX4|ddx4.L|gene16823|rna49170;DDX4|LOC108704425|gene36694|rna77129	179084.5	83217.0	182273.25	116835.0	348670.0	327420.0
1080	DDX42|ddx42.L|gene523|rna1484	0.0	0.0	0.0	0.0	0.0	0.0
1081	DDX43|ddx43.L|gene5729|rna16769	144817.5	144805.0	149177.5	187620.0	143890.0	128960.0
1082	DDX46|ddx46.L|gene40858|rna83032	9772.925	6037.3	10432.65	8508.25	22097.0	28101.0
1083	DDX5|ddx5.L|gene5879|rna17213;DDX17|ddx17.L|gene16551|rna48351	82255.25	36846.0	93066.75	83339.0	213610.0	246390.0
1084	DDX5|MGC53795|gene41485|rna83946	14211.2	9633.65	16960.475	16174.5	31397.0	33363.0
1085	DDX56|ddx56.S|gene4438|rna12941;DDX56|ddx56.L|gene6227|rna18192	6367.35	4792.9	7363.575	7978.1	12605.0	14405.0
1086	DDX59|ddx59.L|gene6855|rna20038	2809.8500000000004	1178.0900000000001	2789.7650000000003	960.88	4482.7	3553.9
1087	DDX6|ddx6.L|gene15717|rna45884;DDX6|ddx6.S|gene14340|rna41768	389187.5	279495.0	341330.0	198295.0	272360.0	283040.0
1088	DECR1|decr1.L|gene15037|rna43876	877977.5	432955.0	953847.5	584660.0	1535500.0	1238500.0
1089	DECR2|decr2.L|gene40638|rna82737	401290.0	132385.0	439397.5	173070.0	862820.0	798090.0
1090	DEK|dek.L|gene6585|rna19272	50331.25	22639.0	59749.25	38924.0	138530.0	136480.0
1091	DENND4A|dennd4c.L|gene7100|rna20731;DENND4C|dennd4c.S|gene18613|rna54332	1232.6	2501.2	1213.925	4897.8	0.0	0.0
1092	DENR|denr.L|gene12557|rna36507	200507.5	127666.5	239532.5	180510.0	322710.0	281870.0
1093	DENR|LOC108705653|gene49123|rna94975	266612.5	140220.0	265872.5	188205.0	408890.0	349600.0
1094	DERL1|MGC82342|gene41720|rna84264	1975.1	2818.25	1392.7	3181.0	0.0	0.0
1095	DERL2|derl2.S|gene48654|rna94305;DERL2|LOC108707520|gene35559|rna75573	960.2750000000001	1818.45	762.2	2831.4	0.0	0.0
1096	DFFA|LOC108696357|gene46430|rna91196	4235.35	0.0	4867.25	0.0	14143.0	13024.0
1097	DFFB|dffb.S|gene1443|rna4208	194.39	563.965	0.0	438.27	0.0	0.0
1098	DGAT1|dgat1.L|gene14809|rna43202	11781.3	20469.0	11648.7	40661.5	2343.0	2246.4
1099	DGCR8|dgcr8.L|gene4359|rna12695;DGCR8|LOC108716057|gene3330|rna9681	6417.5	8900.25	4303.875	11046.95	0.0	0.0
1100	DGKD|LOC108698262|gene12461|rna36226;DGKH|dgkh-like.S|gene2742|rna7984	9906.0	15637.5	9871.5	23022.5	0.0	0.0
1101	DGUOK|dguok.L|gene1431|rna4178;DGUOK|dguok.S|gene20274|rna59185	8868.25	16931.5	9346.0	20992.5	0.0	0.0
1102	DHDH|dhdh-like.1.L|gene16566|rna48397	348115.0	143220.0	372672.5	160785.0	648950.0	606090.0
1103	DHFR|dhfr.L|gene6045|rna17697	430132.5	203390.0	463135.0	287180.0	781440.0	740420.0
1104	DHODH|dhodh.L|gene604|rna1771;TTC12|ttc12.L|gene18614|rna54336	182705.0	145905.0	194852.5	212975.0	240410.0	203370.0
1105	DHRS11|dhrs11.S|gene17524|rna51170	354760.0	292215.0	375317.5	381665.0	586250.0	580210.0
1106	DHRS11|LOC108704561|gene49071|rna94900	19763.775	6190.25	17094.925	7597.4	30696.0	33524.0
1107	DHRS12|dhrs12.L|gene41454|rna83901	563397.5	257705.0	619565.0	352940.0	1122000.0	1043900.0
1108	DHRS13|dhrs13.L|gene47986|rna93350	188850.0	105274.5	201135.0	148460.0	332560.0	306280.0
1109	DHRS4|dhrs4.L|gene7671|rna22375	34018.0	24436.5	29606.75	34313.0	38195.0	29896.0
1110	DHRS7|dhrs7.L|gene15725|rna45918;DHRS7|LOC108699750|gene43984|rna87654	146933.0	86034.5	161830.75	111332.0	261510.0	224540.0
1111	DHRSX|dhrsx.L|gene32551|rna72075;DHRSX|dhrsx.L|gene50205|rna96590	3408.075	6058.65	2982.5	7585.45	0.0	0.0
1112	DHTKD1|dhtkd1.L|gene3070|rna8892	322637.5	156715.0	350532.5	224375.0	600700.0	519320.0
1113	DHX15|dhx15.L|gene34330|rna73858;DHX15|dhx15.S|gene20464|rna59767	219680.75	80856.5	228769.5	115926.0	466950.0	489930.0
1114	DHX16|dhx16.S|gene100|rna281	0.0	0.0	0.0	0.0	0.0	0.0
1115	DHX29|dhx29.L|gene8765|rna25514	65458.75	53997.0	66667.75	70611.5	81689.0	83317.0
1116	DHX30|dhx30.S|gene50349|rna96802	3253.7	0.0	2730.85	0.0	5752.8	6767.8
1117	DHX35|LOC108701056|gene35495|rna75477;DHX35|dhx35.L|gene10990|rna31944;DHX35|dhx35.S|gene6047|rna17701	3545.85	0.0	4319.4	0.0	8780.3	9231.1
1118	DHX36|LOC108717046|gene36961|rna77519;DHX36|LOC108718124|gene37870|rna78750	7590.5	0.0	9375.5	0.0	17324.0	17780.0
1119	DHX37|dhx37.L|gene38454|rna79604;DHX37|dhx37.S|gene6603|rna19322	0.0	0.0	0.0	0.0	0.0	0.0
1120	DHX38|LOC108715422|gene43196|rna86480;DHX38|dhx38.L|gene17348|rna50639	5693.5	0.0	5298.5	0.0	21572.0	23556.0
1121	DHX57|LOC108716647|gene37796|rna78645	5029.0	0.0	5133.0	0.0	12214.0	11873.0
1122	DHX8|dhx8.S|gene8068|rna23527	0.0	0.0	0.0	0.0	0.0	0.0
1123	DHX9|dhx9.L|gene5973|rna17467	24487.25	17115.5	26883.25	24957.5	37779.0	44914.0
1124	DHX9|LOC108715635|gene34353|rna73880;DHX9|Xelaev18003558m|gene32621|rna72145	11083.505	1063.855	14369.175	1618.7	28302.0	38082.0
1125	DIABLO|diablo.L|gene45126|rna89359	14117.25	25400.0	15484.5	38693.5	0.0	0.0
1126	DIABLO|LOC108705716|gene47609|rna92820	26477.5	20723.0	30057.75	25043.0	38254.0	32781.0
1127	DIAPH1|diaph1.L|gene12752|rna37052	4306.05	2682.25	4077.45	4558.1	6920.0	5978.0
1128	DIAPH3|LOC108708510|gene37579|rna78345	2632.05	1297.1999999999998	2140.365	1321.6999999999998	6358.4	3126.3
1129	DICER1|dicer1.L|gene2469|rna7196;DICER1|dicer1.S|gene17258|rna50373	20286.0	29489.5	18408.75	42886.5	3705.5	5166.8
1130	DIS3|dis3.L|gene6461|rna18903	36116.175	5017.3	37849.45	8551.1	103790.0	115130.0
1131	DIS3L2|dis3l2.L|gene14202|rna41371;DIS3L2|dis3l2.S|gene5040|rna14716	53158.75	33835.5	79928.75	67071.5	214990.0	210410.0
1132	DKC1|dkc1.L|gene2015|rna5855	55735.0	0.0	60805.0	0.0	206100.0	248780.0
1133	DLAT|dlat.L|gene7823|rna22833	666702.5	277600.0	733827.5	375740.0	1330300.0	1209200.0
1134	DLAT|LOC108705521|gene35828|rna75935	497055.0	234690.0	533542.5	321275.0	912560.0	834890.0
1135	DLD|dld.S|gene6712|rna19656	286832.5	222495.0	304665.0	305095.0	407440.0	392350.0
1136	DLD|LOC108711180|gene43296|rna86623	208495.0	197435.0	224890.0	262835.0	306280.0	291140.0
1137	DLGAP5|dlgap5.S|gene18440|rna53857	27308.75	33234.0	24409.25	56791.0	17821.0	14298.0
1138	DLST|dlst.S|gene17198|rna50217	113308.75	24164.5	129784.0	30002.0	261890.0	206750.0
1139	DLST|LOC108698673|gene47443|rna92597	86458.5	62129.0	96584.25	96619.5	142460.0	123080.0
1140	DMAP1|LOC108714985|gene50253|rna96652;DMAP1|dmap1.L|gene14750|rna43001	0.0	0.0	0.0	0.0	0.0	0.0
1141	DMGDH|dmgdh.L|gene2865|rna8319	42938.4	6673.5	57289.425	10004.8	87531.0	100360.0
1142	DNA2|dna2.S|gene48563|rna94175	116012.75	40353.5	125890.0	49915.5	237190.0	191280.0
1143	DNAAF3|dnaaf3.L|gene14880|rna43424	3014.575	5702.7	3242.7	8807.25	0.0	0.0
1144	DNAH3|dnah3.S|gene13998|rna40771	140085.0	0.0	178080.0	0.0	347010.0	306470.0
1145	DNAH9|dnah9.S|gene40986|rna83229	9772.0	0.0	15315.0	0.0	51194.0	53458.0
1146	DNAI1|dnai1.L|gene12828|rna37282	747.0999999999999	1597.6	753.225	1736.1499999999999	0.0	0.0
1147	DNAJA1|dnaja1.L|gene198|rna558	28137.5	0.0	31122.5	0.0	82362.0	87592.0
1148	DNAJA1|dnaja1.S|gene9115|rna26515	11164.05	11949.9	10880.65	20039.0	11810.0	12925.0
1149	DNAJA1|dnaja4.1.L|gene11031|rna32079	26734.75	10522.85	32991.75	17887.5	70215.0	58824.0
1150	DNAJA2|dnaja2.L|gene43347|rna86704	27552.0	24185.0	26273.25	41460.0	25726.0	25104.0
1151	DNAJA2|dnaja2.S|gene15542|rna45388	34242.25	14822.5	34313.5	27833.0	74384.0	75928.0
1152	DNAJA3|dnaja3.L|gene10878|rna31620	3875.65	2489.85	3581.925	3188.55	6222.6	6301.5
1153	DNAJA3|LOC108703192|gene46565|rna91388	5159.95	2003.0	7705.3	2536.1000000000004	11406.0	8864.6
1154	DNAJB1|dnajb1.L|gene20164|rna58840	120703.25	91123.0	126534.75	106977.0	190280.0	173510.0
1155	DNAJB11|dnajb11.S|gene6247|rna18268;DNAJB11|dnajb11.L|gene3555|rna10344	122466.0	11985.35	101861.25	19609.0	308320.0	362810.0
1156	DNAJB14|dnajb14.S|gene18008|rna52631;DNAJB14|dnajb14.L|gene17269|rna50401	0.0	0.0	0.0	0.0	0.0	0.0
1157	DNAJB7|dnajb6.L|gene7585|rna22117	3159.55	0.0	3194.1	0.0	8005.3	8670.0
1158	DNAJB7|dnajb6.S|gene2649|rna7696	5540.425	3039.05	6261.200000000001	4064.7000000000003	14193.0	13339.0
1159	DNAJC13|dnajc13.S|gene13410|rna39011;DNAJC13|dnajc13.L|gene4746|rna13864	7477.8	3473.9	6727.45	5202.9	13018.0	10655.0
1160	DNAJC19|dnajc19.L|gene11105|rna32272	16158.75	12035.0	18838.75	15535.0	23242.0	24281.0
1161	DNAJC2|dnajc2.S|gene18943|rna55300	20009.5	0.0	22221.5	0.0	54908.0	50583.0
1162	DNAJC2|LOC108711193|gene47649|rna92869	21780.0	13832.5	23611.0	20146.0	45010.0	44298.0
1163	DNAJC25|dnajc25.S|gene15032|rna43864	12123.625	3570.8	12639.675	4606.5	21517.0	19566.0
1164	DNAJC3|LOC431836|gene9673|rna28144	1210.35	0.0	762.35	0.0	2999.6	2485.6
1165	DNAJC5|LOC108718339|gene42774|rna85821	3579.475	4759.75	2716.325	8229.25	0.0	0.0
1166	DNAJC7|dnajc7.L|gene7224|rna21074	92041.5	25274.0	130592.25	45682.5	237080.0	227280.0
1167	DNAJC7|dnajc7.S|gene2801|rna8143	13096.5	0.0	15880.5	0.0	38047.0	38597.0
1168	DNAJC8|dnajc8.L|gene1173|rna3411;DNAJC8|dnajc8.S|gene18451|rna53884	36071.25	23064.0	37217.75	42958.5	71016.0	70795.0
1169	DNAJC9|dnajc9.L|gene9322|rna27102	160535.0	139370.0	177567.5	162355.0	201070.0	160270.0
